snippet.textOrginal,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound
"Disney lobbied copyright law into absurdity.

70 years after the creator’s death is bloody absurd.",0.83482444,0.14660065,0.018574879,0.208,0.544,0.248,0.5374
@42:01 i don't understand this one O_O,0.83453906,0.15444389,0.011017039,0.06,0.871,0.069,0.2654
I KNEW Tom will talk about memories (and yes the composition is lazy and i hate maroon 5),0.8344412,0.14472003,0.020838838,0.0,1.0,0.0,0.0
2:59 when somebody calls my introverted ass,0.83435833,0.15447451,0.011167109,0.089,0.873,0.039,-0.9052
"The conclusion: most laws are old, outdated, funked-up and bias. and they will discriminate against poor people and individual over big corporations. Also, almost everything you do can be sued, But hey, that's just my opinion, my YouTube user opinion.",0.8342392,0.1512339,0.014526902,0.239,0.761,0.0,-0.7469
3:32 NOOO! We have to burn every piece of copy right law.,0.83418244,0.15529194,0.010525541,0.03,0.872,0.098,0.705
34:05 so...no gnomeo and juliet? :(,0.8336145,0.1563952,0.009990375,0.0,0.9,0.1,0.4404
Poor Mumbo ):,0.833387,0.15192209,0.014690927,0.0,1.0,0.0,0.0
You had me until the 007 jab. Shame on you,0.8333795,0.15076631,0.015854213,0.0,0.601,0.399,0.9118
"If Im making all the instruments in acapella (very poorly mind you), with my own lyrics and their claim did not match even the right part of the original song. I thought I understand all the rules to this for years but this case really perplexed me",0.83337075,0.15583864,0.010790589,0.0,1.0,0.0,0.0
Tom's aside killed me,0.8331992,0.15193172,0.014869107,0.0,0.385,0.615,0.4939
it's broken because you can just spam claim videos,0.8331563,0.15718706,0.009656645,0.0,0.945,0.055,0.2023
"Another example of how much the copyright sytem is a joke: A wildlife photographer left his camera unattended and a *monkey* accidentally took a selfie with it. The photographer published it, but PETA swooped in and bombarded him with lawsuits about how the copyright actually belonged to the *monkey.* Dude's been bleeding legal fees defending HIS photo and trying to stop losing the rights in favor of an *animal*",0.8331326,0.15296991,0.013897445,0.259,0.451,0.291,0.1625
so much is against indie creators these days,0.8328086,0.1605625,0.0066288905,0.0,0.846,0.154,0.7121
"This entire thing assumes the law was made in good faith and we should be following ""what the law is meant to do"". Copyright law was bought and paid for by corporations who explicitly want to hurt me. And what's more, the abortion that is the American government is what allows this, and somehow their paradigm dominates the world.",0.832745,0.1533694,0.013885497,0.0,1.0,0.0,0.0
Capitalism is the enemy of art.,0.8327232,0.15799865,0.009278157,0.0,0.656,0.344,0.8126
"The thing that is not right, is that the copyright got prolonged that it takes much longer for creations to get into public domain. Thats so the children and grand children of the creator still will get money, without even doing something",0.8325712,0.15617946,0.011249271,0.223,0.777,0.0,-0.8765
"The world copyright system is broken - yes.
YouTube's system is broken also. If for no other reason than that it's based on a foundation in the world's system. Although, IMO, there are other reasons as well.

But in any case, the world's system is certainly broken worse.

I agree with most of what you say here. Not all, but most. One major point of disagreement is that I think that corporate ownership of both copyrights and patents should be actively discouraged by making term lengths longer for individual holders and shorter for corporations.",0.83229303,0.15236074,0.01534628,0.0,0.89,0.11,0.6865
The dislikes are from the big corporations,0.8322597,0.16059221,0.0071480116,0.0,1.0,0.0,0.0
"5:50 - that seems stupid, album art is part of the presentation of the song. It shouldn't even under current awful idea of what IP laws should do be under such restrictions.",0.83163035,0.15325166,0.015117948,0.0,0.839,0.161,0.3612
"YouTube Copyright system is not like Duct-tape, it is more like a piece of old chewing gum...",0.8315808,0.15564355,0.012775656,0.0,1.0,0.0,0.0
The BIG problem is that there is no way to actually talk to giants like YouTube,0.83148843,0.15293822,0.015573414,0.0,0.714,0.286,0.5574
I think the problem is that the law is not broken and neither is YouTube’s system i think the only problem is how youtube deals with it… they do not talk or message their creators they dont care about their creators…if youtube would just care about their creators like huggabee does not get revenue from his channel and youtube just doesn’t care about their creators,0.8312326,0.15510738,0.013660003,0.0,1.0,0.0,0.0
Imagine being Eric Burdon from the animals and losing the rights to House of the Rising Sun ... Would suck...,0.8311941,0.15195215,0.016853701,0.0,1.0,0.0,0.0
"He's not wearing a red t-shirt, im scared",0.83106333,0.15897204,0.009964574,0.031,0.769,0.201,0.9773
"Oh no, what did camera-mate walk into? They sounded a little in pain.",0.83088046,0.1628875,0.006232043,0.0,0.799,0.201,0.7947
and i just got a false copyright strike on my channel,0.8308685,0.16184202,0.007289503,0.104,0.896,0.0,-0.296
Disney will kill you if you suggest the copyright be shortened.,0.8307673,0.16012783,0.009104862,0.0,0.602,0.398,0.5106
I only take issue with a photographer claiming copyright infringement when the person who did the so called copyright infringement is not making any money from it. Like if you're suing somebody just because they made a meme with your photo and made zero money from that then you're a bit of a saddo.,0.83076704,0.15827152,0.0109613985,0.0,0.451,0.549,0.7263
"The beginning and ending are highly contradictory. Smacks of someone who started with an opinion and found facts/evidence to support it.
Also, is this guy an alien? All the attempts at being real or relatable, like hitting a piano key on ""accident"" and the reaction guy and all the other examples in his vids are extremely off putting.",0.8307464,0.15466659,0.014587069,0.158,0.759,0.082,-0.296
Copyright needs to be abolished.,0.8302789,0.16100104,0.008720038,0.0,0.492,0.508,0.6318
"honestly copyright being the way it is, is contributing to stagnation of culture",0.8302759,0.16121824,0.008505868,0.171,0.829,0.0,-0.5106
Well im not gonna lie.....it scared me.,0.83023703,0.15753582,0.012227144,0.403,0.597,0.0,-0.4019
Yes its fundamentally broken. Its a guilty until proven innocent decree companies have been forced to make by the US government.,0.8301757,0.16118555,0.008638856,0.089,0.784,0.127,0.8143
"It's honestly a bit wild for you to have a disclaimer about how you're taking about legality, not morality, and then use phrases like ""in the wrong"" and ""in the right"", which have colossal moral connotations",0.8301436,0.1568503,0.013006104,0.0,1.0,0.0,0.0
Copyright law and modern online remix culture are inherently incompatible.,0.82988614,0.16428213,0.0058317157,0.0,1.0,0.0,0.0
"Copyright law has been moving the goalposts everytime Mickey Mouse comes up for public domain. 

It's a rigged system and stifles creativity in and of itself.",0.8296262,0.1579421,0.012431606,0.0,1.0,0.0,0.0
"There I watched the whole video youtube now leave me alone 
Youtube is literally pushing this video down my throat since yesterday",0.82949626,0.15499963,0.015504032,0.448,0.552,0.0,-0.5023
Leo Moracchioli (Frogleap) would be screwed.,0.8289783,0.16284934,0.00817236,0.173,0.4,0.427,0.4215
".. I did not expect to see a Mystery Science Theater 3000 reference here.
Fascinating.",0.82891685,0.14765128,0.023431787,0.0,1.0,0.0,0.0
"Copyright is stupid.

Under copyright I can legally go after you for using information on my product,and I can legally go after you if your selling a product I copyrighted.

Its nothing but monopoly justification disguised as private property hell you can even say that it's anti private property because you do not own what you buy,other wise you would be allowed to pirate games sense you bought the copy and ripped it from the disc.",0.8287041,0.1555457,0.015750118,0.0,0.865,0.135,0.2944
"Who cares about copyright and ""the law says so"".
Be a boring money grubber and you can fade into irrelevence.
Like I'm actually going to buy a game about a duck or watch any episode of disney starwars.
Bruh",0.8285877,0.14894314,0.022469148,0.075,0.784,0.141,0.5719
"My main issue with the system is that when a claim is made, the supposed owner just gets the money. Shouldn't that be set aside until we know if the claim is legitimate?",0.8285715,0.16355686,0.007871601,0.0,0.779,0.221,0.6077
"1 min in ""outlier screwed over by youtube copyright"" Uhhhhhhhhhh I don't think you can call the majority of people outliers.",0.82853985,0.16063927,0.010820892,0.072,0.707,0.221,0.6196
"Damn, I don't even have money to buy a license, guess my desire to create will be just a pipe dream.",0.828299,0.15051402,0.021187028,0.0,1.0,0.0,0.0
